signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,INFY,2025-01-01 10:55:00+05:30,0.035,0.0882,0,,0.8109,60.94,-0.6278,0,1.6943,1.0,3,0,0,1,0,3,4,2025-01-01 11:10:00+05:30,2025-01-01 11:15:00+05:30,2025-01-01 11:50:00+05:30,1889.5,1879.9732142857142,1906.6482142857144,-9.5268,L
S002,INFY,2025-01-01 11:20:00+05:30,0.0087,0.0083,1,1.0,0.1208,30.51,1.8571,0,0.7362,,0,0,0,1,1,0,1,2025-01-01 11:20:00+05:30,2025-01-01 11:25:00+05:30,2025-01-01 12:05:00+05:30,1887.4,1877.9803571428572,1904.3553571428574,-9.4196,L
S003,INFY,2025-01-01 12:15:00+05:30,-0.1055,-0.1082,0,,1.6246,53.62,-0.9148,0,2.7011,0.0,3,1,0,0,0,3,4,2025-01-01 12:30:00+05:30,2025-01-01 12:35:00+05:30,2025-01-01 15:00:00+05:30,1887.5,1879.375,1902.1250000000002,-4.85,EOD-
S004,INFY,2025-01-01 12:50:00+05:30,0.015,-0.0115,3,3.0,0.0862,2.34,5.0993,0,0.5913,,0,0,0,0,1,0,1,2025-01-01 12:50:00+05:30,2025-01-01 12:55:00+05:30,2025-01-01 15:00:00+05:30,1885.8,1875.5767857142855,1904.2017857142857,-3.15,EOD-
S005,INFY,2025-01-01 13:25:00+05:30,0.0247,-0.0235,6,2.0,0.0105,90.36,1.5,0,1.4544,,0,0,0,0,1,0,1,2025-01-01 13:25:00+05:30,2025-01-01 13:30:00+05:30,2025-01-01 15:00:00+05:30,1887.8,1878.2910714285713,1904.9160714285713,-5.15,EOD-
S006,INFY,2025-01-01 13:35:00+05:30,0.0458,0.0012,0,,0.3758,35.0,-0.5883,0,1.9256,1.0,1,1,0,0,0,1,2,2025-01-01 13:40:00+05:30,2025-01-01 13:45:00+05:30,2025-01-01 15:00:00+05:30,1886.25,1876.5535714285713,1903.7035714285714,-3.6,EOD-
S007,INFY,2025-01-01 13:50:00+05:30,0.0768,0.0458,1,1.0,0.2292,86.67,-0.7818,0,2.0941,1.0,1,1,0,1,0,1,2,2025-01-01 13:55:00+05:30,2025-01-01 14:00:00+05:30,2025-01-01 15:00:00+05:30,1886.7,1879.2,1900.2,-4.05,EOD-
S008,INFY,2025-01-02 13:55:00+05:30,0.2402,0.2981,56,7.0,0.3757,7.89,0.4748,0,0.7549,,0,0,0,0,1,0,1,2025-01-02 13:55:00+05:30,2025-01-02 14:00:00+05:30,2025-01-02 15:00:00+05:30,1953.35,1944.1,1969.9999999999998,6.3,EOD+
S009,INFY,2025-01-02 14:05:00+05:30,0.1838,0.2655,0,,0.8147,31.11,-0.5126,0,1.2013,1.0,3,0,0,0,0,3,4,2025-01-02 14:20:00+05:30,2025-01-02 14:25:00+05:30,2025-01-02 15:00:00+05:30,1956.5,1948.0,1971.8,3.15,EOD+
S010,INFY,2025-01-03 11:05:00+05:30,-0.2817,-0.3101,0,,2.6676,67.74,-0.9046,0,1.7139,0.0,3,1,0,0,0,3,4,2025-01-03 11:20:00+05:30,2025-01-03 11:25:00+05:30,2025-01-03 15:00:00+05:30,1934.25,1924.4285714285713,1951.9285714285716,2.4,EOD+
