signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,AXISBANK,2025-01-01 11:30:00+05:30,0.2295,0.1645,8,6.0,0.0778,79.25,-1.0,0,0.432,1.0,2,0,0,0,0,2,3,2025-01-01 11:40:00+05:30,2025-01-01 11:45:00+05:30,2025-01-01 15:00:00+05:30,1067.2,1061.1732142857143,1078.0482142857145,5.3,EOD+
S002,AXISBANK,2025-01-01 11:50:00+05:30,0.142,0.2249,1,1.0,0.1408,42.86,0.5038,0,0.1556,,0,0,0,0,1,0,1,2025-01-01 11:50:00+05:30,2025-01-01 11:55:00+05:30,2025-01-01 15:00:00+05:30,1066.35,1060.4482142857141,1076.9732142857142,6.15,EOD+
S003,AXISBANK,2025-01-01 12:00:00+05:30,0.0984,0.1913,0,,0.5773,86.0,-1.0,0,0.2009,,0,1,1,1,1,0,1,2025-01-01 12:00:00+05:30,2025-01-01 12:05:00+05:30,2025-01-01 15:00:00+05:30,1067.95,1062.9053571428572,1077.0303571428574,4.55,EOD+
S004,AXISBANK,2025-01-01 13:35:00+05:30,0.1023,0.075,18,9.0,0.0199,55.26,28.0909,0,0.4509,,0,1,0,1,1,0,1,2025-01-01 13:35:00+05:30,2025-01-01 13:40:00+05:30,2025-01-01 15:00:00+05:30,1071.5,1068.044642857143,1077.7196428571428,1.0,EOD+
S005,AXISBANK,2025-01-02 09:20:00+05:30,,,0,,2.6046,41.98,-0.7057,0,1.6982,1.0,3,1,0,0,0,3,4,2025-01-02 09:35:00+05:30,2025-01-02 09:40:00+05:30,2025-01-02 13:15:00+05:30,1073.65,1068.757142857143,1082.4571428571428,8.8071,W
S006,AXISBANK,2025-01-02 09:50:00+05:30,-0.0513,,2,1.0,0.4789,7.27,0.2097,0,0.6854,,0,1,0,1,1,0,1,2025-01-02 09:50:00+05:30,2025-01-02 09:55:00+05:30,2025-01-02 13:15:00+05:30,1072.55,1066.0767857142857,1084.2017857142857,11.6518,W
S007,AXISBANK,2025-01-02 11:00:00+05:30,0.1103,0.1048,13,3.0,0.0033,80.0,25.6667,0,0.9853,,0,1,1,1,1,0,1,2025-01-02 11:00:00+05:30,2025-01-02 11:05:00+05:30,2025-01-02 13:20:00+05:30,1075.05,1069.4339285714284,1085.1589285714288,10.1089,W
S008,AXISBANK,2025-01-02 11:15:00+05:30,0.1018,0.1103,1,1.0,0.1598,40.63,-0.4483,0,0.8553,0.0,1,1,0,1,0,1,2,2025-01-02 11:20:00+05:30,2025-01-02 11:25:00+05:30,2025-01-02 13:20:00+05:30,1075.45,1069.7803571428572,1085.6553571428572,10.2054,W
S009,AXISBANK,2025-01-02 11:40:00+05:30,0.073,0.093,2,2.0,0.2018,41.67,0.1173,0,1.1509,,0,0,0,0,1,0,1,2025-01-02 11:40:00+05:30,2025-01-02 11:45:00+05:30,2025-01-02 14:20:00+05:30,1076.75,1071.205357142857,1086.7303571428572,9.9804,W
S010,AXISBANK,2025-01-02 11:50:00+05:30,0.0569,0.0683,0,,0.7603,9.76,-0.1317,0,0.3898,0.0,1,0,1,1,0,1,2,2025-01-02 11:55:00+05:30,2025-01-02 12:00:00+05:30,2025-01-02 14:20:00+05:30,1076.95,1071.4589285714287,1086.8339285714287,9.8839,W
S011,AXISBANK,2025-01-02 12:10:00+05:30,0.0221,0.0465,0,,1.4073,65.57,-0.6907,0,1.2569,1.0,3,1,0,1,0,3,4,2025-01-02 12:25:00+05:30,2025-01-02 12:30:00+05:30,2025-01-02 15:00:00+05:30,1077.9,1072.7303571428572,1087.205357142857,9.3054,W
S012,AXISBANK,2025-01-03 09:15:00+05:30,,,0,,0.9988,42.86,0.2685,0,0.8773,,0,0,0,0,1,0,1,2025-01-03 09:15:00+05:30,2025-01-03 09:20:00+05:30,2025-01-03 15:00:00+05:30,1089.0,1083.080357142857,1099.655357142857,-0.3,EOD-
S013,AXISBANK,2025-01-03 09:25:00+05:30,,,1,1.0,0.2602,20.51,1.093,0,0.1521,,0,0,0,1,1,0,1,2025-01-03 09:25:00+05:30,2025-01-03 09:30:00+05:30,2025-01-03 15:00:00+05:30,1086.55,1080.3535714285715,1097.7035714285712,2.15,EOD+
S014,AXISBANK,2025-01-03 09:35:00+05:30,,,0,,1.0012,64.44,-0.803,0,0.2421,,0,0,0,0,1,0,1,2025-01-03 09:35:00+05:30,2025-01-03 09:40:00+05:30,2025-01-03 15:00:00+05:30,1086.7,1079.7267857142858,1099.2517857142857,2.0,EOD+
S015,AXISBANK,2025-01-03 09:45:00+05:30,0.0378,,0,,0.5985,18.42,-0.2944,0,0.2411,,0,0,0,0,1,0,1,2025-01-03 09:45:00+05:30,2025-01-03 09:50:00+05:30,2025-01-03 15:00:00+05:30,1086.15,1078.4535714285716,1100.0035714285714,2.55,EOD+
S016,AXISBANK,2025-01-03 09:55:00+05:30,0.0078,0.0631,0,,0.672,34.48,-0.6469,0,0.307,1.0,1,0,0,1,0,1,2,2025-01-03 10:00:00+05:30,2025-01-03 10:05:00+05:30,2025-01-03 15:00:00+05:30,1087.2,1079.825,1100.475,1.5,EOD+
S017,AXISBANK,2025-01-03 10:10:00+05:30,0.0255,0.0078,0,,0.4172,6.52,-0.3182,0,0.8861,1.0,1,1,0,1,0,1,2,2025-01-03 10:15:00+05:30,2025-01-03 10:20:00+05:30,2025-01-03 15:00:00+05:30,1088.6,1080.6892857142857,1102.8392857142856,0.1,EOD+
S018,AXISBANK,2025-01-03 10:35:00+05:30,0.0713,0.0805,3,3.0,0.0155,30.0,13.4444,0,0.7759,,0,0,0,1,1,0,1,2025-01-03 10:35:00+05:30,2025-01-03 10:40:00+05:30,2025-01-03 15:00:00+05:30,1088.15,1080.9,1101.2,0.55,EOD+
S019,AXISBANK,2025-01-03 10:45:00+05:30,0.029,0.0718,0,,0.2421,45.24,0.8474,0,1.9467,,0,0,0,0,1,0,1,2025-01-03 10:45:00+05:30,2025-01-03 10:50:00+05:30,2025-01-03 15:00:00+05:30,1088.6,1082.1714285714284,1100.1714285714286,0.1,EOD+
S020,AXISBANK,2025-01-03 10:55:00+05:30,0.0092,0.0577,0,,0.2418,14.71,0.3974,0,1.3171,,0,0,0,0,1,0,1,2025-01-03 10:55:00+05:30,2025-01-03 11:00:00+05:30,2025-01-03 15:00:00+05:30,1087.6,1081.680357142857,1098.255357142857,1.1,EOD+
S021,AXISBANK,2025-01-03 11:05:00+05:30,0.0069,0.0179,0,,0.5214,47.76,-0.0891,0,0.8744,,0,1,0,1,1,0,1,2025-01-03 11:05:00+05:30,2025-01-03 11:10:00+05:30,2025-01-03 15:00:00+05:30,1088.65,1082.5964285714285,1099.5464285714288,0.05,EOD+
