signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,INDUSINDBK,2025-01-01 12:00:00+05:30,0.2647,0.3141,17,7.0,0.0029,2.08,245.6667,0,0.6857,,0,0,0,1,0,1,2025-01-01 12:00:00+05:30,2025-01-01 12:05:00+05:30,2025-01-01 15:00:00+05:30,967.85,961.4482142857144,979.3732142857144,8.15,EOD+
S002,INDUSINDBK,2025-01-01 13:00:00+05:30,0.0341,0.1083,11,3.0,0.1629,16.0,1.3077,0,0.8323,,0,0,1,1,0,1,2025-01-01 13:00:00+05:30,2025-01-01 13:05:00+05:30,2025-01-01 14:00:00+05:30,969.55,965.5589285714284,976.7339285714286,7.1839,W
S003,INDUSINDBK,2025-01-01 13:10:00+05:30,0.0059,0.0524,0,,0.7279,42.31,-0.4258,0,1.2934,0.0,2,0,0,0,2,3,2025-01-01 13:20:00+05:30,2025-01-01 13:25:00+05:30,2025-01-01 14:00:00+05:30,970.45,966.8607142857144,976.9107142857144,6.4607,W
S004,INDUSINDBK,2025-01-01 13:30:00+05:30,0.0405,0.0064,0,,0.0703,58.0,0.3953,0,1.2227,,0,1,1,1,0,1,2025-01-01 13:30:00+05:30,2025-01-01 13:35:00+05:30,2025-01-01 14:20:00+05:30,971.0,967.1785714285714,977.8785714285716,6.8786,W
S005,INDUSINDBK,2025-01-02 09:30:00+05:30,,,0,,1.4776,3.39,-0.5754,0,0.1561,0.0,3,0,0,0,3,4,2025-01-02 09:45:00+05:30,2025-01-02 09:50:00+05:30,2025-01-02 12:50:00+05:30,972.95,965.3785714285716,986.5785714285714,13.6286,W
S006,INDUSINDBK,2025-01-02 09:55:00+05:30,-0.1306,-0.1089,0,,0.1504,42.59,-1.0,0,0.1508,,0,1,0,1,0,1,2025-01-02 09:55:00+05:30,2025-01-02 10:00:00+05:30,2025-01-02 14:10:00+05:30,973.2,964.8071428571428,988.3071428571428,15.1071,W
S007,INDUSINDBK,2025-01-02 10:10:00+05:30,-0.1276,-0.1306,1,1.0,0.5102,54.67,-0.6928,0,0.15,0.0,1,0,1,0,1,2,2025-01-02 10:15:00+05:30,2025-01-02 10:20:00+05:30,2025-01-02 12:50:00+05:30,973.5,966.3214285714286,986.4214285714286,12.9214,W
S008,INDUSINDBK,2025-01-02 10:30:00+05:30,-0.0468,-0.1086,2,1.0,0.188,89.09,-0.9015,0,0.4759,1.0,2,0,1,0,2,3,2025-01-02 10:40:00+05:30,2025-01-02 10:45:00+05:30,2025-01-02 12:50:00+05:30,973.45,966.7,985.6,12.15,W
S009,INDUSINDBK,2025-01-02 11:55:00+05:30,0.1408,0.1702,14,5.0,0.3079,7.5,1.2456,0,1.6239,,0,0,0,1,0,1,2025-01-02 11:55:00+05:30,2025-01-02 12:00:00+05:30,2025-01-02 12:50:00+05:30,977.35,971.5642857142856,987.7642857142858,10.4143,W
S010,INDUSINDBK,2025-01-02 12:15:00+05:30,0.1399,0.1285,3,1.0,0.0453,9.09,7.5714,0,0.4226,,0,1,0,1,0,1,2025-01-02 12:15:00+05:30,2025-01-02 12:20:00+05:30,2025-01-02 12:50:00+05:30,978.25,973.4196428571428,986.9446428571428,8.6946,W
S011,INDUSINDBK,2025-01-03 10:15:00+05:30,0.1773,0.2056,12,11.0,0.0853,12.12,1.0312,0,0.5315,,0,0,0,1,0,1,2025-01-03 10:15:00+05:30,2025-01-03 10:20:00+05:30,2025-01-03 11:35:00+05:30,994.85,985.4660714285716,1011.7410714285714,16.8911,W
