signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,TATASTEEL,2025-01-01 12:35:00+05:30,-0.0451,-0.009,0,,1.0853,30.0,-0.8817,0,0.7242,1.0,3,0,1,0,3,4,2025-01-01 12:50:00+05:30,2025-01-01 12:55:00+05:30,2025-01-01 15:00:00+05:30,133.91,133.5207142857143,134.61071428571427,-0.25,EOD-
S002,TATASTEEL,2025-01-01 13:00:00+05:30,-0.0728,-0.0683,0,,1.0698,40.0,-0.5885,0,0.4499,0.0,1,0,1,0,1,2,2025-01-01 13:05:00+05:30,2025-01-01 13:10:00+05:30,2025-01-01 15:00:00+05:30,133.9,133.61607142857144,134.4110714285714,-0.2839,L
S003,TATASTEEL,2025-01-01 13:25:00+05:30,-0.0157,-0.0609,0,,0.7719,11.11,-0.3789,0,1.5692,1.0,3,0,1,0,3,4,2025-01-01 13:40:00+05:30,2025-01-01 13:45:00+05:30,2025-01-01 15:00:00+05:30,133.88,133.61928571428572,134.34928571428568,-0.2607,L
S004,TATASTEEL,2025-01-01 13:50:00+05:30,-0.0071,-0.0022,0,,1.6067,53.85,-0.7661,0,1.6684,0.0,1,0,1,0,1,2,2025-01-01 13:55:00+05:30,2025-01-01 14:00:00+05:30,2025-01-01 15:00:00+05:30,133.88,133.61392857142857,134.35892857142855,-0.2661,L
S005,TATASTEEL,2025-01-02 09:25:00+05:30,,,0,,2.0376,3.7,-0.6272,0,0.6344,0.0,3,0,0,0,3,4,2025-01-02 09:40:00+05:30,2025-01-02 09:45:00+05:30,2025-01-02 12:50:00+05:30,133.72,133.2592857142857,134.5492857142857,0.8293,W
S006,TATASTEEL,2025-01-02 09:50:00+05:30,-0.0643,,0,,1.6499,42.11,-0.4743,0,0.3731,0.0,3,1,1,0,3,4,2025-01-02 10:05:00+05:30,2025-01-02 10:10:00+05:30,2025-01-02 13:20:00+05:30,133.74,133.13464285714286,134.82964285714286,1.0896,W
S007,TATASTEEL,2025-01-02 10:15:00+05:30,-0.0325,-0.0494,0,,0.546,73.53,-0.4231,0,0.3786,,0,0,1,1,0,1,2025-01-02 10:15:00+05:30,2025-01-02 10:20:00+05:30,2025-01-02 13:40:00+05:30,133.83,133.11571428571432,135.1157142857143,1.2857,W
S008,TATASTEEL,2025-01-02 11:05:00+05:30,0.0516,0.0351,9,9.0,0.147,14.29,2.1746,0,1.1464,,0,1,0,1,0,1,2025-01-02 11:05:00+05:30,2025-01-02 11:10:00+05:30,2025-01-02 11:45:00+05:30,133.9,133.36428571428573,134.8642857142857,-0.5357,L
S009,TATASTEEL,2025-01-02 11:15:00+05:30,0.0561,0.0437,1,1.0,0.0022,41.67,59.0,0,0.7543,,0,0,1,1,0,1,2025-01-02 11:15:00+05:30,2025-01-02 11:20:00+05:30,2025-01-02 13:20:00+05:30,133.81,133.25285714285715,134.81285714285713,1.0029,W
S010,TATASTEEL,2025-01-02 11:25:00+05:30,0.0463,0.0508,0,,0.1339,21.43,0.8868,0,0.6331,,0,0,1,1,0,1,2025-01-02 11:25:00+05:30,2025-01-02 11:30:00+05:30,2025-01-02 11:45:00+05:30,133.84,133.34535714285715,134.73035714285714,-0.4946,L
S011,TATASTEEL,2025-01-02 11:50:00+05:30,-0.0306,0.0183,0,,1.9554,0.0,-0.9741,0,1.0794,1.0,3,0,0,0,3,4,2025-01-02 12:05:00+05:30,2025-01-02 12:10:00+05:30,2025-01-02 13:05:00+05:30,133.73,133.23714285714286,134.61714285714285,0.8871,W
S012,TATASTEEL,2025-01-02 12:15:00+05:30,-0.0557,-0.058,0,,1.4761,52.17,-0.6564,0,3.1094,1.0,2,0,0,0,2,3,2025-01-02 12:25:00+05:30,2025-01-02 12:30:00+05:30,2025-01-02 13:25:00+05:30,134.15,133.65714285714287,135.03714285714287,0.8871,W
S013,TATASTEEL,2025-01-02 14:25:00+05:30,0.1312,0.2222,23,9.0,0.089,46.15,2.2432,0,0.6754,,0,0,0,1,0,1,2025-01-02 14:25:00+05:30,2025-01-02 14:30:00+05:30,2025-01-02 15:00:00+05:30,134.92,134.40035714285713,135.85535714285712,0.12,EOD+
S014,TATASTEEL,2025-01-03 09:15:00+05:30,,,0,,1.2122,41.43,0.1111,0,2.327,,0,1,0,1,0,1,2025-01-03 09:15:00+05:30,2025-01-03 09:20:00+05:30,2025-01-03 12:00:00+05:30,135.35,134.7375,136.4525,1.1025,W
S015,TATASTEEL,2025-01-03 10:55:00+05:30,-0.0089,-0.003,0,,1.506,73.33,-0.9077,0,0.6965,1.0,3,0,1,0,3,4,2025-01-03 11:10:00+05:30,2025-01-03 11:15:00+05:30,2025-01-03 15:00:00+05:30,135.29,134.57035714285715,136.5853571428571,0.1,EOD+
S016,TATASTEEL,2025-01-03 12:20:00+05:30,0.1952,0.2116,12,4.0,0.0855,73.68,0.8519,0,0.9618,,0,1,0,1,0,1,2025-01-03 12:20:00+05:30,2025-01-03 12:25:00+05:30,2025-01-03 15:00:00+05:30,135.83,135.0407142857143,137.25071428571428,-0.44,EOD-
S017,TATASTEEL,2025-01-03 12:30:00+05:30,0.1653,0.2221,0,,0.4761,8.33,-0.5522,0,0.433,1.0,2,0,1,0,2,3,2025-01-03 12:40:00+05:30,2025-01-03 12:45:00+05:30,2025-01-03 14:10:00+05:30,135.93,135.22642857142858,137.19642857142856,-0.7036,L
S018,TATASTEEL,2025-01-03 12:50:00+05:30,0.1375,0.1479,0,,0.9792,65.62,-0.6532,0,0.6286,1.0,2,1,1,0,2,3,2025-01-03 13:00:00+05:30,2025-01-03 13:05:00+05:30,2025-01-03 13:55:00+05:30,136.09,135.4275,137.2825,-0.6625,L
S019,TATASTEEL,2025-01-03 13:10:00+05:30,0.0228,0.1158,0,,0.5995,26.67,-0.6951,0,1.0917,1.0,3,1,0,0,3,4,2025-01-03 13:25:00+05:30,2025-01-03 13:30:00+05:30,2025-01-03 13:55:00+05:30,136.16,135.47607142857143,137.3910714285714,-0.6839,L
S020,TATASTEEL,2025-01-06 12:15:00+05:30,-0.5761,-0.5941,0,,1.3403,21.05,-1.0,0,0.7083,1.0,3,1,0,0,3,4,2025-01-06 12:30:00+05:30,2025-01-06 12:35:00+05:30,2025-01-06 14:30:00+05:30,129.94,128.7042857142857,132.16428571428574,-1.2357,L
S021,TATASTEEL,2025-01-07 09:55:00+05:30,0.2017,0.2235,8,3.0,0.0784,57.58,1.8889,0,0.3304,,0,1,1,1,0,1,2025-01-07 09:55:00+05:30,2025-01-07 10:00:00+05:30,2025-01-07 15:00:00+05:30,129.73,128.2942857142857,132.31428571428572,0.83,EOD+
S022,TATASTEEL,2025-01-07 10:05:00+05:30,0.1546,0.1937,0,,0.8537,42.42,-0.8093,0,0.5828,1.0,1,0,0,0,1,2,2025-01-07 10:10:00+05:30,2025-01-07 10:15:00+05:30,2025-01-07 15:00:00+05:30,130.14,128.75785714285712,132.62785714285712,0.42,EOD+
S023,TATASTEEL,2025-01-07 10:40:00+05:30,0.1304,0.1171,4,3.0,0.1454,19.05,0.6807,0,0.2421,,0,0,1,1,0,1,2025-01-07 10:40:00+05:30,2025-01-07 10:45:00+05:30,2025-01-07 11:15:00+05:30,130.03,129.0067857142857,131.87178571428572,-1.0232,L
S024,TATASTEEL,2025-01-07 11:45:00+05:30,-0.0551,-0.1913,0,,1.7618,68.75,-0.9384,0,1.3103,1.0,3,1,0,0,3,4,2025-01-07 12:00:00+05:30,2025-01-07 12:05:00+05:30,2025-01-07 15:00:00+05:30,129.78,129.08892857142857,131.0239285714286,0.78,EOD+
S025,TATASTEEL,2025-01-07 12:10:00+05:30,-0.0965,-0.0629,1,1.0,0.4028,94.59,-0.8361,0,0.74,1.0,1,0,0,0,1,2,2025-01-07 12:15:00+05:30,2025-01-07 12:20:00+05:30,2025-01-07 15:00:00+05:30,129.49,128.73285714285714,130.85285714285718,1.07,EOD+
S026,TATASTEEL,2025-01-07 12:25:00+05:30,-0.1105,-0.0965,0,,0.3987,21.05,-0.4667,0,0.3607,0.0,1,0,1,0,1,2,2025-01-07 12:30:00+05:30,2025-01-07 12:35:00+05:30,2025-01-07 15:00:00+05:30,129.63,128.92464285714286,130.89964285714288,0.93,EOD+
S027,TATASTEEL,2025-01-07 13:50:00+05:30,0.1687,0.1954,15,4.0,0.0168,53.57,7.8889,0,0.9806,,0,1,1,1,0,1,2025-01-07 13:50:00+05:30,2025-01-07 13:55:00+05:30,2025-01-07 15:00:00+05:30,130.12,129.45035714285717,131.32535714285711,0.44,EOD+
S028,TATASTEEL,2025-01-07 14:00:00+05:30,0.1206,0.1838,0,,0.7501,50.0,-0.8458,0,1.0278,1.0,1,1,1,0,1,2,2025-01-07 14:05:00+05:30,2025-01-07 14:10:00+05:30,2025-01-07 15:00:00+05:30,130.38,129.7317857142857,131.5467857142857,0.18,EOD+
S029,TATASTEEL,2025-01-08 09:35:00+05:30,,,0,,1.0994,31.82,-0.847,0,0.6939,0.0,3,0,0,0,3,4,2025-01-08 09:50:00+05:30,2025-01-08 09:55:00+05:30,2025-01-08 13:30:00+05:30,130.1,128.91071428571428,132.24071428571426,-1.1893,L
S030,TATASTEEL,2025-01-08 10:00:00+05:30,-0.0669,-0.123,0,,0.203,16.67,0.0417,0,0.3855,,0,0,1,1,0,1,2025-01-08 10:00:00+05:30,2025-01-08 10:05:00+05:30,2025-01-08 13:30:00+05:30,130.08,128.89785714285716,132.20785714285714,-1.1821,L
S031,TATASTEEL,2025-01-08 10:10:00+05:30,-0.0265,-0.0892,0,,0.3628,78.26,-0.7746,0,0.4795,,0,1,1,1,0,1,2025-01-08 10:10:00+05:30,2025-01-08 10:15:00+05:30,2025-01-08 12:25:00+05:30,130.3,129.07678571428573,132.50178571428572,-1.2232,L
S032,TATASTEEL,2025-01-08 10:20:00+05:30,-0.0358,-0.0523,1,1.0,0.2818,100.0,-1.0,0,0.5074,0.0,3,0,0,0,3,4,2025-01-08 10:35:00+05:30,2025-01-08 10:40:00+05:30,2025-01-08 15:00:00+05:30,130.0,128.7357142857143,132.2757142857143,-0.43,EOD-
S033,TATASTEEL,2025-01-08 11:00:00+05:30,-0.0246,-0.0916,0,,0.9278,100.0,-1.0,0,1.6844,1.0,3,1,0,0,3,4,2025-01-08 11:15:00+05:30,2025-01-08 11:20:00+05:30,2025-01-08 11:50:00+05:30,130.02,129.345,131.235,-0.675,L
S034,TATASTEEL,2025-01-08 12:40:00+05:30,-0.1139,-0.1312,0,,1.8522,4.55,-0.4545,0,0.6249,0.0,3,0,1,0,3,4,2025-01-08 12:55:00+05:30,2025-01-08 13:00:00+05:30,2025-01-08 13:30:00+05:30,129.51,128.99035714285714,130.44535714285712,-0.5196,L
S035,TATASTEEL,2025-01-08 13:05:00+05:30,-0.0846,-0.0943,0,,0.6017,21.43,-0.1235,0,0.443,,0,0,1,1,0,1,2025-01-08 13:05:00+05:30,2025-01-08 13:10:00+05:30,2025-01-08 13:35:00+05:30,129.38,128.85857142857142,130.31857142857143,-0.5214,L
S036,TATASTEEL,2025-01-08 13:35:00+05:30,-0.0828,-0.0816,0,,1.9307,38.71,-0.9567,0,1.6496,1.0,3,1,0,0,3,4,2025-01-08 13:50:00+05:30,2025-01-08 13:55:00+05:30,2025-01-08 15:00:00+05:30,129.53,128.93178571428572,130.6067857142857,0.04,EOD+
S037,TATASTEEL,2025-01-09 11:50:00+05:30,-0.139,-0.1866,0,,1.2692,7.69,-0.7595,0,0.6332,1.0,3,0,1,0,3,4,2025-01-09 12:05:00+05:30,2025-01-09 12:10:00+05:30,2025-01-09 14:35:00+05:30,127.69,127.11678571428573,128.72178571428572,-0.5732,L
S038,TATASTEEL,2025-01-09 12:15:00+05:30,-0.0819,-0.103,0,,0.8678,33.33,0.1196,0,1.2985,,0,0,0,1,0,1,2025-01-09 12:15:00+05:30,2025-01-09 12:20:00+05:30,2025-01-09 14:00:00+05:30,127.76,127.19392857142856,128.7789285714286,-0.5661,L
S039,TATASTEEL,2025-01-09 12:45:00+05:30,-0.0219,-0.067,0,,0.7957,21.43,-0.8361,0,0.687,1.0,3,0,1,0,3,4,2025-01-09 13:00:00+05:30,2025-01-09 13:05:00+05:30,2025-01-09 14:35:00+05:30,127.64,127.065,128.67499999999998,-0.575,L
S040,TATASTEEL,2025-01-09 13:15:00+05:30,0.0129,0.0082,2,2.0,0.1391,50.0,0.3333,0,0.5972,,0,1,1,1,0,1,2025-01-09 13:15:00+05:30,2025-01-09 13:20:00+05:30,2025-01-09 14:35:00+05:30,127.61,127.07071428571427,128.5807142857143,-0.5393,L
S041,TATASTEEL,2025-01-09 13:30:00+05:30,0.0031,0.0129,0,,0.8129,21.87,-0.5679,0,0.624,0.0,3,1,1,0,3,4,2025-01-09 13:45:00+05:30,2025-01-09 13:50:00+05:30,2025-01-09 14:35:00+05:30,127.65,127.15178571428572,128.5467857142857,-0.4982,L
S042,TATASTEEL,2025-01-10 10:25:00+05:30,-0.4478,-0.5608,0,,1.3152,52.63,-0.9242,0,0.6259,1.0,3,1,1,0,3,4,2025-01-10 10:40:00+05:30,2025-01-10 10:45:00+05:30,2025-01-10 15:00:00+05:30,125.33,124.07642857142856,127.58642857142856,-1.03,EOD-
S043,TATASTEEL,2025-01-10 11:40:00+05:30,0.2818,0.1793,11,5.0,0.087,50.0,1.9508,0,0.9807,,0,0,0,1,0,1,2025-01-10 11:40:00+05:30,2025-01-10 11:45:00+05:30,2025-01-10 14:25:00+05:30,125.49,124.61321428571428,127.06821428571428,-0.8768,L
S044,TATASTEEL,2025-01-10 12:55:00+05:30,-0.1251,-0.0641,0,,0.7951,62.5,-0.8718,0,0.8933,1.0,3,1,0,0,3,4,2025-01-10 13:10:00+05:30,2025-01-10 13:15:00+05:30,2025-01-10 14:15:00+05:30,125.47,124.73428571428572,126.79428571428572,-0.7357,L
S045,TATASTEEL,2025-01-10 13:20:00+05:30,-0.1097,-0.1575,0,,0.3464,22.73,0.0363,0,0.8484,,0,0,1,1,0,1,2025-01-10 13:20:00+05:30,2025-01-10 13:25:00+05:30,2025-01-10 14:25:00+05:30,125.31,124.61357142857145,126.56357142857144,-0.6964,L
