signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,CIPLA,2025-01-01 13:10:00+05:30,0.0639,0.0732,36,3.0,0.1175,63.64,4.3933,0,1.1205,,0,0,0,1,0,1,2025-01-01 13:10:00+05:30,2025-01-01 13:15:00+05:30,2025-01-01 14:55:00+05:30,1545.4,1540.6678571428572,1553.9178571428572,-4.7321,L
S002,CIPLA,2025-01-01 13:20:00+05:30,0.0591,0.0683,0,,0.2383,21.05,0.5819,0,0.7189,,0,0,1,1,0,1,2025-01-01 13:20:00+05:30,2025-01-01 13:25:00+05:30,2025-01-01 14:55:00+05:30,1545.1,1540.4571428571428,1553.4571428571428,-4.6429,L
S003,CIPLA,2025-01-01 13:30:00+05:30,0.0414,0.0634,0,,0.5998,26.92,-0.5165,0,1.2609,1.0,3,0,0,0,3,4,2025-01-01 13:45:00+05:30,2025-01-01 13:50:00+05:30,2025-01-01 14:50:00+05:30,1545.9,1541.1589285714288,1554.4339285714286,-4.7411,L
S004,CIPLA,2025-01-01 13:55:00+05:30,0.0296,0.0291,0,,0.9855,8.82,-0.3872,0,1.2726,1.0,1,0,0,0,1,2,2025-01-01 14:00:00+05:30,2025-01-01 14:05:00+05:30,2025-01-01 14:25:00+05:30,1546.0,1541.4464285714284,1554.196428571429,-4.5536,L
S005,CIPLA,2025-01-02 10:00:00+05:30,-0.2197,-0.232,0,,0.7326,11.29,-0.7917,0,0.1947,1.0,3,0,1,0,3,4,2025-01-02 10:15:00+05:30,2025-01-02 10:20:00+05:30,2025-01-02 15:00:00+05:30,1532.25,1519.9642857142856,1554.364285714286,7.6,EOD+
S006,CIPLA,2025-01-02 10:25:00+05:30,-0.1531,-0.2069,0,,0.1875,31.37,0.749,0,0.1928,,0,1,0,1,0,1,2025-01-02 10:25:00+05:30,2025-01-02 10:30:00+05:30,2025-01-02 15:00:00+05:30,1530.75,1521.982142857143,1546.532142857143,9.1,EOD+
S007,CIPLA,2025-01-02 12:10:00+05:30,-0.006,0.0252,0,,1.5854,70.83,-1.0,0,0.8368,0.0,3,1,1,0,3,4,2025-01-02 12:25:00+05:30,2025-01-02 12:30:00+05:30,2025-01-02 15:00:00+05:30,1535.05,1527.5321428571428,1548.5821428571428,4.8,EOD+
S008,CIPLA,2025-01-02 12:40:00+05:30,-0.0331,-0.0367,2,2.0,0.0449,43.64,5.6667,0,0.6494,,0,0,1,1,0,1,2025-01-02 12:40:00+05:30,2025-01-02 12:45:00+05:30,2025-01-02 15:00:00+05:30,1535.0,1526.6517857142858,1550.0267857142858,4.85,EOD+
S009,CIPLA,2025-01-02 13:00:00+05:30,-0.0266,-0.022,2,2.0,0.1321,0.0,3.7059,0,1.3538,,0,0,0,1,0,1,2025-01-02 13:00:00+05:30,2025-01-02 13:05:00+05:30,2025-01-02 15:00:00+05:30,1535.25,1528.008928571429,1548.2839285714283,4.6,EOD+
S010,CIPLA,2025-01-02 13:10:00+05:30,-0.0466,-0.0184,0,,0.5126,30.65,-0.8998,0,0.5969,1.0,1,0,0,0,1,2,2025-01-02 13:15:00+05:30,2025-01-02 13:20:00+05:30,2025-01-02 15:00:00+05:30,1536.65,1529.3464285714283,1549.7964285714288,3.2,EOD+
S011,CIPLA,2025-01-02 13:35:00+05:30,0.0438,-0.0346,3,3.0,0.6635,23.38,0.0714,0,2.0891,,0,1,0,1,0,1,2025-01-02 13:35:00+05:30,2025-01-02 13:40:00+05:30,2025-01-02 15:00:00+05:30,1534.85,1527.992857142857,1547.192857142857,5.0,EOD+
S012,CIPLA,2025-01-02 13:55:00+05:30,0.0139,0.05,0,,1.7317,48.1,-0.8836,0,1.2731,0.0,3,1,1,0,3,4,2025-01-02 14:10:00+05:30,2025-01-02 14:15:00+05:30,2025-01-02 15:00:00+05:30,1535.1,1528.2785714285717,1547.3785714285714,4.75,EOD+
S013,CIPLA,2025-01-03 10:45:00+05:30,-0.3036,-0.2987,0,,1.6716,40.82,-0.8532,0,1.9602,1.0,3,0,0,0,3,4,2025-01-03 11:00:00+05:30,2025-01-03 11:05:00+05:30,2025-01-03 11:40:00+05:30,1520.0,1512.866071428571,1532.8410714285717,-7.1339,L
S014,CIPLA,2025-01-03 11:10:00+05:30,-0.118,-0.308,0,,0.1951,22.45,1.4645,0,1.4013,,0,0,1,1,0,1,2025-01-03 11:10:00+05:30,2025-01-03 11:15:00+05:30,2025-01-03 11:35:00+05:30,1519.85,1513.0910714285712,1532.0160714285714,-6.7589,L
