signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,DIVISLAB,2025-01-01 11:00:00+05:30,-0.0509,-0.0111,5,4.0,0.649,85.71,-1.0,0,0.2706,0.0,2,0,1,0,2,3,2025-01-01 11:10:00+05:30,2025-01-01 11:15:00+05:30,2025-01-01 15:00:00+05:30,6086.15,6060.525,6132.274999999999,-17.85,EOD-
S002,DIVISLAB,2025-01-01 11:20:00+05:30,-0.0258,-0.0546,0,,0.4368,6.41,0.2387,0,0.6011,,0,0,0,1,0,1,2025-01-01 11:20:00+05:30,2025-01-01 11:25:00+05:30,2025-01-01 12:10:00+05:30,6087.35,6065.171428571429,6127.271428571428,-22.1786,L
S003,DIVISLAB,2025-01-01 12:45:00+05:30,-0.0754,-0.111,0,,1.1026,44.21,-0.814,0,2.52,1.0,3,0,0,0,3,4,2025-01-01 13:00:00+05:30,2025-01-01 13:05:00+05:30,2025-01-01 15:00:00+05:30,6080.85,6061.957142857144,6114.857142857143,-12.55,EOD-
S004,DIVISLAB,2025-01-01 13:15:00+05:30,-0.008,-0.0452,2,1.0,0.7752,93.02,-0.8001,0,1.2135,0.0,2,0,0,0,2,3,2025-01-01 13:25:00+05:30,2025-01-01 13:30:00+05:30,2025-01-01 15:00:00+05:30,6078.75,6054.553571428572,6122.303571428572,-10.45,EOD-
S005,DIVISLAB,2025-01-01 13:35:00+05:30,-0.0221,-0.0055,1,1.0,0.3398,86.46,-0.7254,0,0.3258,0.0,1,0,1,0,1,2,2025-01-01 13:40:00+05:30,2025-01-01 13:45:00+05:30,2025-01-01 15:00:00+05:30,6076.7,6052.583928571428,6120.108928571428,-8.4,EOD-
S006,DIVISLAB,2025-01-01 13:50:00+05:30,0.007,-0.0221,0,,0.0842,23.53,1.7129,0,0.3976,,0,1,1,1,0,1,2025-01-01 13:50:00+05:30,2025-01-01 13:55:00+05:30,2025-01-01 15:00:00+05:30,6078.6,6055.073214285714,6120.948214285715,-10.3,EOD-
S007,DIVISLAB,2025-01-01 14:00:00+05:30,0.0185,-0.0083,0,,0.3726,31.23,-0.9595,0,0.5387,,0,0,1,1,0,1,2025-01-01 14:00:00+05:30,2025-01-01 14:05:00+05:30,2025-01-01 15:00:00+05:30,6076.55,6051.710714285714,6121.260714285715,-8.25,EOD-
S008,DIVISLAB,2025-01-02 10:25:00+05:30,-0.1914,-0.1584,0,,2.2968,49.8,-0.8508,0,0.9752,0.0,3,0,0,0,3,4,2025-01-02 10:40:00+05:30,2025-01-02 10:45:00+05:30,2025-01-02 14:45:00+05:30,6056.5,6018.571428571428,6124.771428571429,68.2714,W
S009,DIVISLAB,2025-01-02 12:50:00+05:30,0.1032,0.1593,25,10.0,0.1856,22.96,1.9975,0,0.4871,,0,0,0,1,0,1,2025-01-02 12:50:00+05:30,2025-01-02 12:55:00+05:30,2025-01-02 15:00:00+05:30,6093.85,6066.439285714287,6143.189285714286,34.25,EOD+
S010,DIVISLAB,2025-01-02 13:25:00+05:30,0.1073,0.1199,6,2.0,0.292,43.02,1.1267,0,0.6451,,0,0,0,1,0,1,2025-01-02 13:25:00+05:30,2025-01-02 13:30:00+05:30,2025-01-02 15:00:00+05:30,6102.85,6082.921428571429,6138.721428571429,25.25,EOD+
S011,DIVISLAB,2025-01-02 13:40:00+05:30,0.0581,0.1073,1,1.0,0.0142,12.5,28.3333,0,1.8088,,0,0,1,1,0,1,2025-01-02 13:40:00+05:30,2025-01-02 13:45:00+05:30,2025-01-02 14:50:00+05:30,6100.95,6081.128571428571,6136.628571428571,35.6786,W
S012,DIVISLAB,2025-01-02 13:50:00+05:30,0.0262,0.08,0,,0.1022,0.66,4.8065,0,0.9057,,0,0,0,1,0,1,2025-01-02 13:50:00+05:30,2025-01-02 13:55:00+05:30,2025-01-02 14:50:00+05:30,6100.15,6081.185714285714,6134.285714285714,34.1357,W
S013,DIVISLAB,2025-01-02 14:00:00+05:30,0.0126,0.0442,0,,0.4539,23.76,-0.0554,0,0.74,,0,0,1,1,0,1,2025-01-02 14:00:00+05:30,2025-01-02 14:05:00+05:30,2025-01-02 14:50:00+05:30,6099.05,6082.1392857142855,6129.489285714286,30.4393,W
S014,DIVISLAB,2025-01-03 09:40:00+05:30,0.2771,,5,5.0,0.1753,63.38,1.3628,0,0.7606,,0,1,0,1,0,1,2025-01-03 09:40:00+05:30,2025-01-03 09:45:00+05:30,2025-01-03 11:35:00+05:30,6152.05,6088.362500000001,6266.687499999999,-63.6875,L
S015,DIVISLAB,2025-01-03 12:20:00+05:30,-0.2502,-0.2628,0,,1.8891,31.09,-0.7464,0,1.1403,1.0,3,0,1,0,3,4,2025-01-03 12:35:00+05:30,2025-01-03 12:40:00+05:30,2025-01-03 12:50:00+05:30,6089.75,6055.044642857143,6152.219642857142,-34.7054,L
