signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,ADANIPORTS,2025-01-01 11:30:00+05:30,0.062,0.0121,8,5.0,0.3085,43.66,0.5777,0,0.5968,,0,0,0,1,0,1,2025-01-01 11:30:00+05:30,2025-01-01 11:35:00+05:30,2025-01-01 15:00:00+05:30,1218.4,1209.6678571428572,1234.1178571428572,1.0,EOD+
S002,ADANIPORTS,2025-01-01 11:40:00+05:30,0.1346,0.0277,0,,0.1546,44.07,0.3333,0,0.3298,,0,0,1,1,0,1,2025-01-01 11:40:00+05:30,2025-01-01 11:45:00+05:30,2025-01-01 15:00:00+05:30,1220.25,1211.7589285714284,1235.5339285714283,-0.85,EOD-
S003,ADANIPORTS,2025-01-01 12:05:00+05:30,0.2713,0.2354,3,3.0,0.4222,73.27,-0.6369,0,1.0677,1.0,1,0,0,0,1,2,2025-01-01 12:10:00+05:30,2025-01-01 12:15:00+05:30,2025-01-01 15:00:00+05:30,1222.4,1211.801785714286,1241.4767857142858,-3.0,EOD-
S004,ADANIPORTS,2025-01-01 12:20:00+05:30,0.1621,0.2713,0,,0.0417,20.0,4.0,0,0.3468,,0,0,1,1,0,1,2025-01-01 12:20:00+05:30,2025-01-01 12:25:00+05:30,2025-01-01 15:00:00+05:30,1224.15,1213.3553571428572,1243.580357142857,-4.75,EOD-
S005,ADANIPORTS,2025-01-01 12:35:00+05:30,0.0844,0.1621,2,2.0,0.0478,33.33,7.1013,0,0.2324,,0,0,1,1,0,1,2025-01-01 12:35:00+05:30,2025-01-01 12:40:00+05:30,2025-01-01 15:00:00+05:30,1224.9,1214.5607142857143,1243.5107142857146,-5.5,EOD-
S006,ADANIPORTS,2025-01-01 12:45:00+05:30,0.0331,0.1101,0,,0.182,28.57,0.3605,0,0.2951,,0,0,0,1,0,1,2025-01-01 12:45:00+05:30,2025-01-01 12:50:00+05:30,2025-01-01 15:00:00+05:30,1223.0,1212.9017857142856,1241.176785714286,-3.6,EOD-
S007,ADANIPORTS,2025-01-01 13:45:00+05:30,-0.1267,-0.0693,0,,1.6014,35.9,-0.9689,0,1.576,1.0,3,0,1,0,3,4,2025-01-01 14:00:00+05:30,2025-01-01 14:05:00+05:30,2025-01-01 15:00:00+05:30,1220.8,1215.7732142857142,1229.8482142857142,-1.4,EOD-
S008,ADANIPORTS,2025-01-01 14:10:00+05:30,-0.0957,-0.1069,0,,0.5572,79.17,-0.6825,0,1.7923,1.0,3,0,0,0,3,4,2025-01-01 14:25:00+05:30,2025-01-01 14:30:00+05:30,2025-01-01 15:00:00+05:30,1220.3,1215.3535714285713,1229.2035714285714,-0.9,EOD-
S009,ADANIPORTS,2025-01-02 10:20:00+05:30,-0.0835,-0.1095,0,,0.6687,27.87,-0.4908,0,0.8243,0.0,3,1,1,0,3,4,2025-01-02 10:35:00+05:30,2025-01-02 10:40:00+05:30,2025-01-02 15:00:00+05:30,1216.6,1207.4214285714284,1233.1214285714286,7.8,EOD+
S010,ADANIPORTS,2025-01-02 11:20:00+05:30,0.0939,0.0824,8,4.0,0.0799,73.81,1.9412,0,0.6261,,0,0,1,1,0,1,2025-01-02 11:20:00+05:30,2025-01-02 11:25:00+05:30,2025-01-02 11:40:00+05:30,1217.0,1211.678571428571,1226.5785714285716,-5.3214,L
S011,ADANIPORTS,2025-01-02 12:15:00+05:30,-0.0817,-0.1105,0,,2.4932,46.43,-0.8955,0,1.2488,1.0,3,1,0,0,3,4,2025-01-02 12:30:00+05:30,2025-01-02 12:35:00+05:30,2025-01-02 14:45:00+05:30,1215.5,1210.2232142857142,1224.9982142857143,9.4982,W
S012,ADANIPORTS,2025-01-02 13:00:00+05:30,-0.087,-0.0816,5,4.0,0.2068,6.94,1.2535,0,1.0141,,0,1,0,1,0,1,2025-01-02 13:00:00+05:30,2025-01-02 13:05:00+05:30,2025-01-02 14:45:00+05:30,1213.85,1207.4125,1225.4375,11.5875,W
S013,ADANIPORTS,2025-01-03 09:15:00+05:30,,,0,,0.4195,15.71,5.463,0,1.8145,,0,1,0,1,0,1,2025-01-03 09:15:00+05:30,2025-01-03 09:20:00+05:30,2025-01-03 10:05:00+05:30,1232.25,1222.982142857143,1248.932142857143,-9.2679,L
S014,ADANIPORTS,2025-01-03 09:40:00+05:30,0.1968,,4,4.0,0.3218,62.35,-0.2504,0,0.4493,0.0,2,0,0,0,2,3,2025-01-03 09:50:00+05:30,2025-01-03 09:55:00+05:30,2025-01-03 12:05:00+05:30,1226.5,1215.0982142857142,1247.0232142857144,-11.4018,L
S015,ADANIPORTS,2025-01-03 11:05:00+05:30,-0.2193,-0.1728,0,,0.845,30.95,-0.8532,0,1.3368,1.0,3,0,0,0,3,4,2025-01-03 11:20:00+05:30,2025-01-03 11:25:00+05:30,2025-01-03 12:05:00+05:30,1222.5,1214.4375,1237.0125000000005,-8.0625,L
S016,ADANIPORTS,2025-01-06 11:55:00+05:30,-0.3676,-0.2592,0,,2.7979,50.0,-0.9159,0,0.6351,0.0,3,0,1,0,3,4,2025-01-06 12:10:00+05:30,2025-01-06 12:15:00+05:30,2025-01-06 13:50:00+05:30,1176.0,1166.9642857142856,1192.2642857142855,-9.0357,L
S017,ADANIPORTS,2025-01-06 12:25:00+05:30,-0.1842,-0.3358,2,1.0,0.072,78.57,0.4159,0,0.5002,,0,0,1,1,0,1,2025-01-06 12:25:00+05:30,2025-01-06 12:30:00+05:30,2025-01-06 14:35:00+05:30,1173.8,1163.9964285714284,1191.446428571429,-9.8036,L
